name,rarity,attunementRequired,cursed,sentient,weight,baseItem,itemType,conditionImmunities,damageImmunities,damageResistances,firearm,range,weapon,weaponBonus,weaponCategory,weaponProperty,damage1,damage1Type,damage2,grantsProficiency,armor,armorClassBonus,armorClassFixed,requiredStrength,stealth,poison,tattoo,savingThrowBonus,spellAttackBonus,spellSaveDCBonus,charges,recharge,attachedSpells
Scroll of Protection from Elementals,rare,0,0,0,0.0,,SC,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Scroll of Protection from Fey,rare,0,0,0,0.0,,SC,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Scroll of Protection from Fiends,rare,0,0,0,0.0,,SC,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Scroll of Protection from Plants,rare,0,0,0,0.0,,SC,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Scroll of Protection from Undead,rare,0,0,0,0.0,,SC,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Scroll of Tarrasque Summoning,legendary,0,0,0,0.0,,SC,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Scroll of the Comet,legendary,0,0,0,0.0,,SC,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Sealing Wax,none,0,0,0,0.0,,G,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Seeker Dart,uncommon,0,0,0,0.25,dart|phb,R,,,,0,20/60,0,0,simple,"F,T",1D4,P,1D4,0,0,0,,0,0,0,0,0,0,0,0,,
Sekolahian Worshiping Statuette,common,0,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Selesnya Guild Signet,uncommon,1,0,0,0.0,,RG,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,3,dawn,charm person
Selesnya Keyrune,rare,1,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Sending Stone,uncommon,0,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Sending Stones,uncommon,0,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,sending
Sentinel Shield,uncommon,0,0,0,6.0,,S,,,,0,,0,0,,,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,,
Serpent Scale Armor,uncommon,0,0,0,45.0,scale mail|PHB,MA,,,,0,,0,0,,,0,,0,0,0,0,14,0,0,0,0,0,0,0,0,,
Serpent Venom,none,0,0,0,0.0,,G,,,,0,,0,0,,,0,,0,0,0,0,,0,0,1,0,0,0,0,0,,
Serpent's Fang,rare,0,0,0,3.0,longsword|PHB,M,,,,0,,1,0,martial,V,1D8,S,1D8,0,0,0,,0,0,0,0,0,0,0,0,,
Shadowfell Brand Tattoo,rare,1,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,1,0,0,0,0,,
Shadowfell Brand Tattoo,very rare,1,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,1,0,0,0,0,,
Shadowfell Shard,rare,1,0,0,1.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Shard,none,0,0,0,0.0,,$,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Shard of the Ise Rune,very rare,1,0,0,0.0,,,,,fire,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,sleet storm
Shard of the Kalt Rune,rare,1,0,0,0.0,,MR,,,fire,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Shatterspike,uncommon,1,0,0,3.0,longsword|phb,M,,,,0,,0,1,martial,V,1D8,S,1D8,0,0,0,,0,0,0,0,0,0,0,0,,
Shatterstick,unknown,0,0,0,0.0,,OTH,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Shawm,none,0,0,0,1.0,,INS,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Shawm,none,0,0,0,0.0,,INS,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Sheep,none,0,0,0,0.0,,TG,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Shield Guardian Amulet,rare,1,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Shield of Expression,common,0,0,0,6.0,,S,,,,0,,0,0,,,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,,
Shield of Far Sight,rare,0,0,0,6.0,,S,,,,0,,0,0,,,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,,
Shield of Missile Attraction,rare,1,1,0,6.0,,S,,,,0,,0,0,,,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,,
Shield of the Hidden Lord,legendary,1,0,1,6.0,,S,,,,0,,0,0,,,0,,0,0,0,2,2,0,0,0,0,0,0,0,3,dawn,"fireball,wall of fire"
Shield of the Uven Rune,very rare,1,0,0,6.0,,S,,cold,,0,,0,1,,,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,,bane
Shiftweave,common,0,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Shovel,none,0,0,0,5.0,,G,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Signal Whistle,none,0,0,0,0.0,,G,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Signet Ring,none,0,0,0,0.0,,G,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Silk (1 sq. yd.),none,0,0,0,0.0,,TG,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Silk robe with gold embroidery,none,0,0,0,0.0,,$,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Silk Rope (50 feet),none,0,0,0,5.0,,G,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Silken Spite,artifact,1,0,1,2.0,rapier|PHB,M,,,,0,,1,1,martial,F,1D8,P,1D8,0,0,0,,0,0,0,0,0,0,0,0,,"cloudkill,darkness,levitate,web"
Silver,none,0,0,0,1.0,,TG,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Silver (sp),none,0,0,0,2.0e-2,,$,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Silver 25-Zib Coin,none,0,0,0,0.0,,$,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Silver and gold brooch,none,0,0,0,0.0,,$,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Silver chalice set with moonstones,none,0,0,0,0.0,,$,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Silver Dragon Scale Mail,very rare,1,0,0,45.0,,MA,,,cold,0,,0,0,,,0,,0,0,0,1,14,0,1,0,0,1,0,0,0,,
Silver ewer,none,0,0,0,0.0,,$,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Silver headdress with amber and red-coral feathers (Sun Empire),none,0,0,0,0.0,,$,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Silver medallion (Sun Empire),none,0,0,0,0.0,,$,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Silver necklace with a gemstone pendant,none,0,0,0,0.0,,$,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Silver necklace with an amber pendant (Sun Empire),none,0,0,0,0.0,,$,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Silver shoulder piece with amber and garnet (Sun Empire),none,0,0,0,0.0,,$,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Silver Sword,unknown (magic),1,0,0,6.0,,M,,,,0,,0,3,martial,"H,2H",2D6,S,2D6,0,0,0,,0,0,0,0,0,0,0,0,,
Silver-plated steel longsword with jet set in hilt,none,0,0,0,0.0,,$,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Simic Guild Signet,uncommon,1,0,0,0.0,,RG,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,3,dawn,expeditious retreat
Simic Keyrune,uncommon,1,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Sinda berries (10),unknown,0,0,0,0.0,,G,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Siren Song Lyre,rare,1,0,0,0.0,,INS,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,"animal friendship,charm person,enthrall,suggestion"
Skyblinder Staff,uncommon,1,0,0,4.0,,,,,,0,,0,1,simple,V,1D6,B,1D6,0,0,0,,0,0,0,0,0,1,0,0,,
Skyship,none,0,0,0,0.0,,AIR,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Sled,none,0,0,0,300.0,,VEH,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Sled Dog,none,0,0,0,0.0,,MNT,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Sledgehammer,none,0,0,0,10.0,,G,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Sling Bullets of Althemone,very rare,0,0,0,0.0,,A,,,,0,,0,2,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Slippers of Spider Climbing,uncommon,1,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Small gold bracelet,none,0,0,0,0.0,,$,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Small gold idol,none,0,0,0,0.0,,$,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Small gold statuette set with rubies,none,0,0,0,0.0,,$,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Small mirror set in a painted wooden frame,none,0,0,0,0.0,,$,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Smith's Tools,none,0,0,0,8.0,,AT,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Smoke Grenade,none,0,0,0,2.0,,EXP,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Smokepowder,uncommon,0,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Snowshoes,none,0,0,0,4.0,,G,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Soap,none,0,0,0,0.0,,G,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Songhorn,none,0,0,0,0.0,,INS,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Soothsalts,none,0,0,0,0.0,,G,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Soul Bag,very rare,0,0,0,0.0,,OTH,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Soul Coin,uncommon,0,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Sovereign Glue,legendary,0,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Speaking Stone,very rare,0,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,sending
Spear of Backbiting,very rare,1,1,0,3.0,spear|phb,M,,,,0,50/90,0,2,simple,"T,V",1D6,P,1D6,0,0,0,,0,0,0,0,0,0,0,0,,
Spell Bottle,legendary,1,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Spell Gem (Amber),very rare,1,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Spell Gem (Bloodstone),rare,1,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Spell Gem (Diamond),legendary,1,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Spell Gem (Jade),very rare,1,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Spell Gem (Lapis lazuli),uncommon,1,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Spell Gem (Obsidian),uncommon,1,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Spell Gem (Quartz),rare,1,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Spell Gem (Ruby),legendary,1,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Spell Gem (Star ruby),legendary,1,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Spell Gem (Topaz),very rare,1,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Spell Scroll (1st Level),common,0,0,0,0.0,,SC,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Spell Scroll (2nd Level),uncommon,0,0,0,0.0,,SC,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Spell Scroll (3rd Level),uncommon,0,0,0,0.0,,SC,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Spell Scroll (4th Level),rare,0,0,0,0.0,,SC,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Spell Scroll (5th Level),rare,0,0,0,0.0,,SC,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Spell Scroll (6th Level),very rare,0,0,0,0.0,,SC,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Spell Scroll (7th Level),very rare,0,0,0,0.0,,SC,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Spell Scroll (8th Level),very rare,0,0,0,0.0,,SC,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Spell Scroll (9th Level),legendary,0,0,0,0.0,,SC,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Spell Scroll (Cantrip),common,0,0,0,0.0,,SC,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Spellbook,none,0,0,0,3.0,,G,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Spellguard Shield,very rare,1,0,0,6.0,,S,,,,0,,0,0,,,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,,
Spellshard,common,0,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Spellwrought Tattoo (1st Level),common,0,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,1,0,0,0,0,,
Spellwrought Tattoo (1st Level),common,0,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,1,0,0,0,0,,
Spellwrought Tattoo (2nd Level),uncommon,0,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,1,0,0,0,0,,
Spellwrought Tattoo (2nd Level),uncommon,0,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,1,0,0,0,0,,
Spellwrought Tattoo (3rd Level),uncommon,0,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,1,0,0,0,0,,
Spellwrought Tattoo (3rd Level),uncommon,0,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,1,0,0,0,0,,
Spellwrought Tattoo (4th Level),rare,0,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,1,0,0,0,0,,
Spellwrought Tattoo (4th Level),rare,0,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,1,0,0,0,0,,
Spellwrought Tattoo (5th Level),rare,0,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,1,0,0,0,0,,
Spellwrought Tattoo (5th Level),rare,0,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,1,0,0,0,0,,
Spellwrought Tattoo (Cantrip),common,0,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,1,0,0,0,0,,
Spellwrought Tattoo (Cantrip),common,0,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,1,0,0,0,0,,
Sphere of Annihilation,legendary,0,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Spider Staff,rare,1,0,0,6.0,,,,,,0,,0,0,simple,V,1D6,B,1D6,0,0,0,,0,0,0,0,0,0,0,10,dusk,"spider climb,web"
Spies' Murmur,uncommon,1,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Spinel,none,0,0,0,0.0,,$,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Sprig of Mistletoe,none,0,0,0,0.0,,SCF,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Spyglass,none,0,0,0,1.0,,G,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Spyglass of Clairvoyance,common,0,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Stabling (per day),none,0,0,0,0.0,,TAH,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Staff of Adornment,common,0,0,0,4.0,,,,,,0,,0,0,simple,V,1D6,B,1D6,0,0,0,,0,0,0,0,0,0,0,0,,
Staff of Birdcalls,common,0,0,0,4.0,,,,,,0,,0,0,simple,V,1D6,B,1D6,0,0,0,,0,0,0,0,0,0,0,10,dawn,
Staff of Charming,rare,1,0,0,4.0,,,,,,0,,0,0,simple,V,1D6,B,1D6,0,0,0,,0,0,0,0,0,0,0,0,,"charm person,command,comprehend languages"
Staff of Defense,rare,1,0,0,3.0,,,,,,0,,0,0,simple,V,1D6,B,1D6,0,0,1,,0,0,0,0,0,0,0,10,dawn,"mage armor,shield"
Staff of Dunamancy,very rare,1,0,0,4.0,,,,,,0,,0,0,simple,V,1D6,B,1D6,0,0,0,,0,0,0,0,0,0,0,10,dawn,"fortune's favor|egw,pulse wave|egw,gravity sinkhole|egw"
Staff of Fate,very rare,1,0,0,4.0,quarterstaff|PHB,M,,,,0,,1,3,simple,V,1D6,B,1D6,0,0,0,,0,0,0,0,0,0,0,6,special,
Staff of Fire,very rare,1,0,0,4.0,,,,,fire,0,,0,0,simple,V,1D6,B,1D6,0,0,0,,0,0,0,0,0,0,0,10,dawn,"burning hands,fireball,wall of fire"
Staff of Flowers,common,0,0,0,4.0,,,,,,0,,0,0,simple,V,1D6,B,1D6,0,0,0,,0,0,0,0,0,0,0,10,dawn,
Staff of Frost,very rare,1,0,0,4.0,,,,,cold,0,,0,0,simple,V,1D6,B,1D6,0,0,0,,0,0,0,0,0,0,0,10,dawn,"cone of cold,fog cloud,ice storm,wall of ice"
Staff of Healing,rare,1,0,0,4.0,,,,,,0,,0,0,simple,V,1D6,B,1D6,0,0,0,,0,0,0,0,0,0,0,10,dawn,"lesser restoration,mass cure wounds,cure wounds"
Staff of Power,very rare,1,0,0,4.0,,,,,,0,,0,2,simple,V,1D6,B,1D6,0,0,2,,0,0,0,0,2,2,0,20,dawn,"cone of cold,fireball,globe of invulnerability,hold monster,levitate,lightning bolt,magic missile,ray of enfeeblement,wall of force"
Staff of Striking,very rare,1,0,0,4.0,,,,,,0,,0,3,simple,V,1D6,B,1D6,0,0,0,,0,0,0,0,0,0,0,10,dawn,
Staff of Swarming Insects,rare,1,0,0,4.0,,,,,,0,,0,0,simple,V,1D6,B,1D6,0,0,0,,0,0,0,0,0,0,0,10,dawn,"giant insect,insect plague"
Staff of the Adder,uncommon,1,0,0,4.0,,,,,,0,,0,0,simple,V,1D6,B,1D6,0,0,0,,0,0,0,0,0,0,0,0,,
Staff of the Forgotten One,artifact,1,0,0,4.0,,,,,,0,,0,3,simple,V,1D6,B,1D6,0,0,0,,0,0,0,0,0,0,0,7,dawn,
Staff of the Ivory Claw,rare,1,0,0,4.0,,,,,,0,,0,0,simple,V,1D6,B,1D6,0,0,0,,0,0,0,0,0,1,0,0,,
Staff of the Magi,legendary,1,0,0,4.0,,,,,,0,,0,2,simple,V,1D6,B,1D6,0,0,0,,0,0,0,0,0,2,0,50,dawn,"conjure elemental,dispel magic,fireball,flaming sphere,ice storm,invisibility,knock,lightning bolt,passwall,plane shift,telekinesis,wall of fire,web,arcane lock,detect magic,enlarge/reduce,light,mage hand,protection from evil and good"
Staff of the Python,uncommon,1,0,0,4.0,,,,,,0,,0,0,simple,V,1D6,B,1D6,0,0,0,,0,0,0,0,0,0,0,0,,
Staff of the Woodlands,rare,1,0,0,4.0,,,,,,0,,0,2,simple,V,1D6,B,1D6,0,0,0,,0,0,0,0,0,2,0,10,dawn,"pass without trace,animal friendship,awaken,barkskin,locate animals or plants,speak with animals,speak with plants,wall of thorns"
Staff of Thunder and Lightning,very rare,1,0,0,4.0,,,,,,0,,0,2,simple,V,1D6,B,1D6,0,0,0,,0,0,0,0,0,0,0,0,,
Staff of Withering,rare,1,0,0,4.0,,,,,,0,,0,0,simple,V,1D6,B,1D6,0,0,0,,0,0,0,0,0,0,0,3,dawn,
Star rose quartz,none,0,0,0,0.0,,$,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Star Ruby,none,0,0,0,0.0,,$,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Star Sapphire,none,0,0,0,0.0,,$,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Statuette of Saint Markovia,unknown (magic),0,0,0,0.0,,OTH,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,1,0,0,0,,
Steel Mirror,none,0,0,0,0.5,,G,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Stone of Controlling Earth Elementals,rare,0,0,0,5.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,conjure elemental
Stone of Creation,artifact,1,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Stone of Golorr,artifact,1,0,1,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,3,dawn,legend lore
Stone of Good Luck,uncommon,1,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,1,0,0,0,,
Stone of Ill Luck,uncommon,1,1,0,1.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,-2,0,0,0,,
Stonespeaker Crystal,rare,1,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,10,dawn,"speak with animals,speak with dead,speak with plants"
Stonky's ring,unknown (magic),1,0,0,0.0,,RG,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,telekinesis
Storm Boomerang,uncommon,0,0,0,0.0,,R,,,,0,60/120,0,0,simple,,1D4,B,1D4,0,0,0,,0,0,0,0,0,0,0,0,,
Stormgirdle,legendary,1,0,0,0.0,,,,,"lightning,thunder",0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,control weather
Sun,none,0,0,0,0.0,,$,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Sun amulet on a beaded chain (Sun Empire),none,0,0,0,0.0,,$,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Sun Blade,rare,1,0,0,3.0,longsword|phb,M,,,,0,,0,2,martial,"F,V",1D8,R,1D8,0,0,0,,0,0,0,0,0,0,0,0,,
Sunforger,rare,1,0,0,2.0,warhammer|phb,M,,,,0,,0,2,martial,V,1D8,B,1D8,0,0,0,,0,0,0,0,0,0,0,0,,
Sunsword,legendary,1,0,1,3.0,longsword|phb,M,,,,0,,0,2,martial,"F,V",1D8,R,1D8,0,0,0,,0,0,0,0,0,0,0,0,,
Survival Mantle,unknown,0,0,0,40.0,,MA,,,,0,,0,0,,,0,,0,0,0,0,15,0,1,0,0,0,0,0,0,,
Sword of Answering (Answerer),legendary,1,0,0,3.0,longsword|phb,M,,,,0,,0,3,martial,V,1D8,S,1D8,0,0,0,,0,0,0,0,0,0,0,0,,
Sword of Answering (Back Talker),legendary,1,0,0,3.0,longsword|phb,M,,,,0,,0,3,martial,V,1D8,S,1D8,0,0,0,,0,0,0,0,0,0,0,0,,
Sword of Answering (Concluder),legendary,1,0,0,3.0,longsword|phb,M,,,,0,,0,3,martial,V,1D8,S,1D8,0,0,0,,0,0,0,0,0,0,0,0,,
Sword of Answering (Last Quip),legendary,1,0,0,3.0,longsword|phb,M,,,,0,,0,3,martial,V,1D8,S,1D8,0,0,0,,0,0,0,0,0,0,0,0,,
Sword of Answering (Rebutter),legendary,1,0,0,3.0,longsword|phb,M,,,,0,,0,3,martial,V,1D8,S,1D8,0,0,0,,0,0,0,0,0,0,0,0,,
Sword of Answering (Replier),legendary,1,0,0,3.0,longsword|phb,M,,,,0,,0,3,martial,V,1D8,S,1D8,0,0,0,,0,0,0,0,0,0,0,0,,
Sword of Answering (Retorter),legendary,1,0,0,3.0,longsword|phb,M,,,,0,,0,3,martial,V,1D8,S,1D8,0,0,0,,0,0,0,0,0,0,0,0,,
Sword of Answering (Scather),legendary,1,0,0,3.0,longsword|phb,M,,,,0,,0,3,martial,V,1D8,S,1D8,0,0,0,,0,0,0,0,0,0,0,0,,
Sword of Answering (Squelcher),legendary,1,0,0,3.0,longsword|phb,M,,,,0,,0,3,martial,V,1D8,S,1D8,0,0,0,,0,0,0,0,0,0,0,0,,
Sword of Kas,artifact,1,0,1,3.0,longsword|phb,M,,,,0,,0,3,martial,V,1D8,S,1D8,0,0,0,,0,0,0,0,0,0,0,0,,"call lightning,divine word,finger of death"
Sword of the Paruns,very rare,1,0,0,3.0,longsword|phb,M,,,,0,,0,1,martial,V,1D8,S,1D8,0,0,0,,0,0,0,0,0,0,0,0,,
Sword of Zariel,artifact,1,0,1,3.0,longsword|phb,M,,,"necrotic,radiant",0,,0,0,martial,V,1D8,S,1D8,0,0,0,,0,0,0,0,0,0,0,0,,
Talisman of Pure Good,legendary,1,0,0,1.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,2,0,7,,
Talisman of the Sphere,legendary,1,0,0,1.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Talisman of Ultimate Evil,legendary,1,0,0,1.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,2,0,6,,
